session_id,timestamp,screen_x,screen_y
1c4c52b1,1739025787.994572,1610,845
1c4c52b1,1739025788.036221,1610,845
1c4c52b1,1739025788.076842,1610,848
1c4c52b1,1739025788.123212,1589,844
1c4c52b1,1739025788.165822,1598,857
1c4c52b1,1739025788.210582,1575,848
1c4c52b1,1739025788.253364,1597,825
1c4c52b1,1739025788.300503,1648,501
1c4c52b1,1739025788.350204,1656,398
1c4c52b1,1739025788.404735,1644,503
1c4c52b1,1739025788.501014,1663,420
1c4c52b1,1739025788.5857909,1653,286
1c4c52b1,1739025788.658697,1650,81
1c4c52b1,1739025788.740625,1648,73
1c4c52b1,1739025788.771107,1648,65
1c4c52b1,1739025788.814046,1648,65
1c4c52b1,1739025788.861197,1648,106
1c4c52b1,1739025788.8993511,1648,106
1c4c52b1,1739025788.94457,1650,115
1c4c52b1,1739025788.9872699,1678,327
1c4c52b1,1739025789.029954,1709,428
1c4c52b1,1739025789.077204,1689,617
1c4c52b1,1739025789.1179059,1709,713
1c4c52b1,1739025789.161221,1564,783
1c4c52b1,1739025789.203994,1539,877
1c4c52b1,1739025789.2469811,1508,934
1c4c52b1,1739025789.2937548,1069,990
1c4c52b1,1739025789.3324,854,1026
1c4c52b1,1739025789.376394,719,1002
1c4c52b1,1739025789.423321,697,996
1c4c52b1,1739025789.462377,686,927
1c4c52b1,1739025789.50561,682,970
