session_id,timestamp,screen_x,screen_y
2a97dac6,1739025215.234166,1588,733
2a97dac6,1739025215.277786,1588,733
2a97dac6,1739025215.3182888,1588,733
2a97dac6,1739025215.360969,1588,733
2a97dac6,1739025215.403247,1588,733
2a97dac6,1739025215.447638,1588,733
2a97dac6,1739025215.496247,1615,878
2a97dac6,1739025215.542797,1622,822
2a97dac6,1739025215.632731,1411,826
2a97dac6,1739025215.705943,1706,658
2a97dac6,1739025215.73837,1673,736
2a97dac6,1739025215.7819269,1538,733
2a97dac6,1739025215.822888,1580,671
2a97dac6,1739025215.869793,1531,662
2a97dac6,1739025215.909516,1530,662
2a97dac6,1739025215.953281,1555,669
2a97dac6,1739025216.000073,1622,667
2a97dac6,1739025216.040046,1660,588
2a97dac6,1739025216.084241,1660,588
2a97dac6,1739025216.126955,1660,596
2a97dac6,1739025216.169688,1600,662
2a97dac6,1739025216.2160692,1619,659
2a97dac6,1739025216.256035,1709,701
2a97dac6,1739025216.3016572,1661,698
2a97dac6,1739025216.353547,1661,698
2a97dac6,1739025216.4007401,1666,686
2a97dac6,1739025216.456647,1600,688
2a97dac6,1739025216.5518458,1619,679
2a97dac6,1739025216.622737,1581,641
2a97dac6,1739025216.705547,1253,775
2a97dac6,1739025216.7768261,789,443
2a97dac6,1739025216.816138,651,427
2a97dac6,1739025216.860342,436,251
2a97dac6,1739025216.901758,346,274
2a97dac6,1739025216.945525,266,266
2a97dac6,1739025216.989138,222,285
2a97dac6,1739025217.0360808,108,314
2a97dac6,1739025217.0755289,251,246
2a97dac6,1739025217.1173031,253,239
2a97dac6,1739025217.163251,256,254
2a97dac6,1739025217.204532,111,194
2a97dac6,1739025217.250638,39,159
2a97dac6,1739025217.291509,16,157
2a97dac6,1739025217.3340642,0,135
2a97dac6,1739025217.3814242,0,152
2a97dac6,1739025217.424017,0,162
2a97dac6,1739025217.467726,0,353
2a97dac6,1739025217.513216,12,100
2a97dac6,1739025217.5554712,23,118
2a97dac6,1739025217.597821,21,246
2a97dac6,1739025217.6404328,24,312
2a97dac6,1739025217.686378,24,312
2a97dac6,1739025217.7284448,24,313
2a97dac6,1739025217.776701,24,312
2a97dac6,1739025217.852155,24,318
2a97dac6,1739025217.918388,21,298
2a97dac6,1739025217.9583879,14,298
2a97dac6,1739025218.005343,14,298
2a97dac6,1739025218.050456,18,305
2a97dac6,1739025218.132549,21,140
2a97dac6,1739025218.1608331,0,171
2a97dac6,1739025218.203038,10,167
2a97dac6,1739025218.250099,18,171
2a97dac6,1739025218.2841501,0,192
2a97dac6,1739025218.3369348,12,146
2a97dac6,1739025218.377938,15,150
2a97dac6,1739025218.420457,27,150
2a97dac6,1739025218.4636428,55,141
2a97dac6,1739025218.5099158,55,159
2a97dac6,1739025218.559943,145,729
2a97dac6,1739025218.605333,64,802
2a97dac6,1739025218.655282,83,794
2a97dac6,1739025218.703829,82,776
2a97dac6,1739025218.7902799,82,788
2a97dac6,1739025218.86876,82,903
2a97dac6,1739025218.9498088,82,813
2a97dac6,1739025218.979678,82,792
2a97dac6,1739025219.0228028,82,790
2a97dac6,1739025219.068234,82,792
2a97dac6,1739025219.108104,82,792
2a97dac6,1739025219.156731,82,794
2a97dac6,1739025219.200167,82,792
2a97dac6,1739025219.238086,82,857
2a97dac6,1739025219.283895,82,774
2a97dac6,1739025219.32774,82,853
2a97dac6,1739025219.3659468,82,844
2a97dac6,1739025219.4128928,72,857
2a97dac6,1739025219.4584079,82,844
2a97dac6,1739025219.5006778,58,956
2a97dac6,1739025219.539294,72,867
2a97dac6,1739025219.582232,81,857
2a97dac6,1739025219.6294348,73,820
2a97dac6,1739025219.673534,116,1014
2a97dac6,1739025219.713116,126,1021
2a97dac6,1739025219.755724,116,1014
2a97dac6,1739025219.806023,116,1031
2a97dac6,1739025219.842582,116,1034
2a97dac6,1739025219.889364,116,1031
2a97dac6,1739025219.9304829,116,1014
2a97dac6,1739025219.97507,125,1027
2a97dac6,1739025220.016132,81,1031
2a97dac6,1739025220.062894,81,1034
2a97dac6,1739025220.102667,126,983
2a97dac6,1739025220.1479511,91,983
2a97dac6,1739025220.2001832,82,946
2a97dac6,1739025220.24634,82,946
2a97dac6,1739025220.2968771,81,1013
2a97dac6,1739025220.35198,140,1000
2a97dac6,1739025220.437564,322,1018
2a97dac6,1739025220.5063732,183,1070
2a97dac6,1739025220.5350232,259,1070
2a97dac6,1739025220.579659,931,1106
2a97dac6,1739025220.621353,868,1106
2a97dac6,1739025220.667635,735,1106
2a97dac6,1739025220.709693,738,1106
2a97dac6,1739025220.752973,738,1106
2a97dac6,1739025220.79383,655,1106
2a97dac6,1739025220.839162,659,1047
2a97dac6,1739025220.880866,950,1023
2a97dac6,1739025220.925611,636,1036
2a97dac6,1739025220.96737,942,1078
2a97dac6,1739025221.016842,1187,1034
2a97dac6,1739025221.064231,912,1034
2a97dac6,1739025221.1156769,1225,946
2a97dac6,1739025221.161047,1216,998
2a97dac6,1739025221.2161138,1052,1000
2a97dac6,1739025221.301118,1223,900
2a97dac6,1739025221.3779688,1232,881
2a97dac6,1739025221.4645581,1262,878
2a97dac6,1739025221.549908,1501,794
2a97dac6,1739025221.633045,1616,800
2a97dac6,1739025221.664525,1617,800
2a97dac6,1739025221.707089,1644,842
2a97dac6,1739025221.75405,1611,854
2a97dac6,1739025221.7977788,1649,854
2a97dac6,1739025221.8406038,1666,842
2a97dac6,1739025221.879332,1666,881
2a97dac6,1739025221.923129,1666,842
2a97dac6,1739025221.969939,1666,881
2a97dac6,1739025222.00994,1666,842
2a97dac6,1739025222.0549061,1666,881
2a97dac6,1739025222.098597,1666,894
2a97dac6,1739025222.139888,1666,894
2a97dac6,1739025222.1842759,1644,894
2a97dac6,1739025222.227406,1666,894
2a97dac6,1739025222.272762,1592,888
2a97dac6,1739025222.321418,1644,894
2a97dac6,1739025222.367648,1644,894
2a97dac6,1739025222.411718,1596,888
2a97dac6,1739025222.4557078,1644,894
2a97dac6,1739025222.5028548,1649,894
2a97dac6,1739025222.549421,1649,894
2a97dac6,1739025222.6397219,1649,894
2a97dac6,1739025222.714946,1622,910
2a97dac6,1739025222.74574,1500,910
2a97dac6,1739025222.789052,1576,888
2a97dac6,1739025222.8331048,1535,888
2a97dac6,1739025222.8770938,1649,881
2a97dac6,1739025222.9209752,1709,819
2a97dac6,1739025222.9642618,1649,819
