session_id,timestamp,screen_x,screen_y
7f44942d,1739041127.458174,917,181
7f44942d,1739041127.4888031,917,181
7f44942d,1739041127.52096,917,181
7f44942d,1739041127.554452,917,181
7f44942d,1739041127.587923,917,181
7f44942d,1739041127.6212769,917,181
7f44942d,1739041127.6539252,917,181
7f44942d,1739041127.6877031,917,181
7f44942d,1739041127.721421,917,181
7f44942d,1739041127.754453,917,181
7f44942d,1739041127.793867,917,181
7f44942d,1739041127.82071,917,181
7f44942d,1739041127.853736,917,181
7f44942d,1739041127.88704,917,181
7f44942d,1739041127.920783,917,181
7f44942d,1739041127.9537668,917,181
7f44942d,1739041127.986306,917,181
7f44942d,1739041128.0206652,917,181
7f44942d,1739041128.053789,917,181
7f44942d,1739041128.070493,917,181
7f44942d,1739041128.104573,917,181
7f44942d,1739041128.137034,917,181
7f44942d,1739041128.1759481,917,181
7f44942d,1739041128.203584,917,181
7f44942d,1739041128.237103,917,181
7f44942d,1739041128.2699819,917,181
7f44942d,1739041128.30368,917,181
7f44942d,1739041128.3373451,917,181
7f44942d,1739041128.370412,917,181
7f44942d,1739041128.403757,917,181
7f44942d,1739041128.437118,917,181
7f44942d,1739041128.47039,917,181
7f44942d,1739041128.516505,917,181
7f44942d,1739041128.5361888,917,181
7f44942d,1739041128.5753658,917,181
7f44942d,1739041128.603172,917,181
7f44942d,1739041128.636801,917,181
7f44942d,1739041128.669652,917,181
7f44942d,1739041128.702873,917,181
7f44942d,1739041128.734559,917,181
7f44942d,1739041128.75354,917,181
7f44942d,1739041128.8289542,917,181
7f44942d,1739041128.836708,917,181
7f44942d,1739041128.87065,917,181
7f44942d,1739041128.904206,917,181
7f44942d,1739041128.9381208,917,181
7f44942d,1739041128.977005,917,181
7f44942d,1739041129.004201,917,181
7f44942d,1739041129.036475,917,181
7f44942d,1739041129.070272,917,181
7f44942d,1739041129.103955,917,181
7f44942d,1739041129.137245,917,181
7f44942d,1739041129.1706612,917,181
7f44942d,1739041129.203439,917,181
7f44942d,1739041129.2374668,917,181
7f44942d,1739041129.270419,917,181
7f44942d,1739041129.304419,917,181
7f44942d,1739041129.33713,917,181
7f44942d,1739041129.374742,917,181
7f44942d,1739041129.4036312,917,181
7f44942d,1739041129.428641,917,181
7f44942d,1739041129.455594,917,181
7f44942d,1739041129.488144,917,181
7f44942d,1739041129.5210052,917,181
7f44942d,1739041129.553459,917,181
7f44942d,1739041129.5872488,917,181
7f44942d,1739041129.6198971,917,181
7f44942d,1739041129.653182,917,181
7f44942d,1739041129.686982,917,181
7f44942d,1739041129.727733,917,181
7f44942d,1739041129.759609,917,181
7f44942d,1739041129.787287,917,181
7f44942d,1739041129.821068,917,181
7f44942d,1739041129.85516,917,181
7f44942d,1739041129.887004,917,181
7f44942d,1739041129.920523,917,181
7f44942d,1739041129.953957,917,181
7f44942d,1739041129.986752,917,181
7f44942d,1739041130.023649,917,181
7f44942d,1739041130.054042,917,181
7f44942d,1739041130.087138,917,181
7f44942d,1739041130.120916,917,181
7f44942d,1739041130.1597598,917,181
7f44942d,1739041130.187192,917,181
7f44942d,1739041130.220704,917,181
7f44942d,1739041130.2538838,917,181
7f44942d,1739041130.286867,917,181
7f44942d,1739041130.320329,917,181
7f44942d,1739041130.35412,917,181
7f44942d,1739041130.387404,917,181
